agent,seed,reward,distance,wall,success
beta:100.0_alpha:0.01_16_rollouts,21,-38.28567657470703,-0.27369114607572553,True,0.16500000320374966
beta:100.0_alpha:0.01_16_rollouts,22,-29.066269302368163,-0.2511501803994179,True,0.5450000137090683
beta:100.0_alpha:0.01_16_rollouts,23,-36.2660213470459,-0.2763208582997322,True,0.16000000350177288
beta:100.0_alpha:0.01_16_rollouts,24,-44.709251403808594,-0.2752640813589096,True,0.010000000149011612
beta:100.0_alpha:0.01_16_rollouts,25,-44.20718116760254,-0.312208291888237,True,0.0
beta:100.0_alpha:0.01_16_rollouts,1,-7.1577311038970945,-0.09730825275182724,False,0.9800000011920929
beta:100.0_alpha:0.01_16_rollouts,2,-8.082847213745117,-0.09540679305791855,False,1.0
beta:100.0_alpha:0.01_16_rollouts,3,-9.137110900878906,-0.09681363925337791,False,0.9949999988079071
beta:100.0_alpha:0.01_16_rollouts,4,-8.956809997558594,-0.09470495283603668,False,0.9949999988079071
beta:100.0_alpha:0.01_16_rollouts,5,-9.489683246612548,-0.09636271148920059,False,0.9750000059604644
beta:100.0_alpha:0.01_16_rollouts,6,-8.941274213790894,-0.10342990085482598,False,0.9550000011920929
beta:100.0_alpha:0.01_16_rollouts,7,-9.313597249984742,-0.10054763481020927,False,0.9600000023841858
beta:100.0_alpha:0.01_16_rollouts,8,-9.414769744873047,-0.09539792835712432,False,0.9649999916553498
beta:100.0_alpha:0.01_16_rollouts,9,-10.37411732673645,-0.11036621406674385,False,0.9100000143051148
beta:100.0_alpha:0.01_16_rollouts,10,-11.17259407043457,-0.10015634074807167,False,0.870000010728836
beta:100.0_alpha:0.01_16_rollouts,11,-10.871521377563477,-0.10375215038657189,False,0.9699999928474426
beta:100.0_alpha:0.01_16_rollouts,12,-8.505127048492431,-0.09976091384887695,False,0.9849999964237213
beta:100.0_alpha:0.01_16_rollouts,13,-7.880095052719116,-0.10140271559357643,False,0.9599999964237214
beta:100.0_alpha:0.01_16_rollouts,14,-8.538785982131959,-0.10896987542510032,False,0.9549999952316284
beta:100.0_alpha:0.01_16_rollouts,15,-7.0366541862487795,-0.09564023166894912,False,0.9850000023841858
beta:100.0_alpha:0.01_16_rollouts,16,-9.348262643814087,-0.10217429846525192,False,0.9600000023841858
beta:100.0_alpha:0.01_16_rollouts,17,-9.127492237091065,-0.09272188171744347,False,0.975
beta:100.0_alpha:0.01_16_rollouts,18,-12.92628231048584,-0.11335104256868363,False,0.870000010728836
beta:100.0_alpha:0.01_16_rollouts,19,-8.184174633026123,-0.09044353067874908,False,1.0
beta:100.0_alpha:0.01_16_rollouts,20,-10.37556562423706,-0.10611933171749115,False,0.9400000095367431
beta:100.0_alpha:0.01_16_rollouts,21,-16.620624256134032,-0.13282063379883766,False,0.7650000154972076
beta:100.0_alpha:0.01_16_rollouts,22,-10.457196140289307,-0.09924632534384728,False,0.9400000035762787
beta:100.0_alpha:0.01_16_rollouts,23,-9.562418937683105,-0.10011091232299804,False,0.9699999988079071
beta:100.0_alpha:0.01_16_rollouts,24,-9.97925271987915,-0.09743584617972374,False,0.9600000023841858
beta:100.0_alpha:0.01_16_rollouts,25,-8.945997524261475,-0.09442092105746269,False,0.9949999988079071
