agent,seed,reward,distance,wall,success
beta:160.0_alpha:0.0,17,-43.83742065429688,-0.26748767495155334,True,0.020000000298023225
beta:160.0_alpha:0.0,18,-36.630302047729494,-0.24988426268100739,True,0.1400000039488077
beta:160.0_alpha:0.0,19,-45.75923385620117,-0.2782595634460449,True,0.0
beta:160.0_alpha:0.0,20,-44.56802101135254,-0.29827107191085817,True,0.0
beta:160.0_alpha:0.0,21,-41.645684814453126,-0.2788813680410385,True,0.0
beta:160.0_alpha:0.0,22,-46.820962524414064,-0.31398781538009646,True,0.03500000089406967
beta:160.0_alpha:0.0,23,-44.28260612487793,-0.2742244750261307,True,0.0
beta:160.0_alpha:0.0,24,-45.03902359008789,-0.2798213928937912,True,0.0
beta:160.0_alpha:0.0,25,-31.762380409240723,-0.19375716149806976,True,0.2650000054389238
beta:160.0_alpha:0.01_decay,1,-12.01080150604248,-0.10788289234042167,False,0.8400000154972076
beta:160.0_alpha:0.01_decay,2,-9.831783676147461,-0.10164189785718918,False,0.9650000035762787
beta:160.0_alpha:0.01_decay,3,-8.912710285186767,-0.09462338611483574,False,1.0
beta:160.0_alpha:0.01_decay,4,-10.709437942504882,-0.09680695831775665,False,0.975
beta:160.0_alpha:0.01_decay,5,-9.040681076049804,-0.09484331160783768,False,0.9949999988079071
beta:160.0_alpha:0.01_decay,6,-11.290740537643433,-0.11352784186601639,False,0.9150000095367432
beta:160.0_alpha:0.01_decay,7,-9.336061239242554,-0.10786221101880074,False,0.975
beta:160.0_alpha:0.01_decay,8,-8.903129196166992,-0.09030142053961754,False,0.9849999964237213
beta:160.0_alpha:0.01_decay,9,-12.342551040649415,-0.11038111597299576,False,0.9550000011920929
beta:160.0_alpha:0.01_decay,10,-11.912622833251953,-0.10396836325526237,False,0.8750000119209289
beta:160.0_alpha:0.01_decay,11,-11.81319751739502,-0.10130329802632332,False,0.9849999964237213
beta:160.0_alpha:0.01_decay,12,-10.09940309524536,-0.1031640812754631,False,0.9450000047683715
beta:160.0_alpha:0.01_decay,13,-13.04663667678833,-0.12199219837784767,False,0.9000000119209289
beta:160.0_alpha:0.01_decay,1,-44.30021934509277,-0.3256103277206421,True,0.02500000037252903
beta:160.0_alpha:0.01_decay,2,-34.713307762145995,-0.24872919023036957,True,0.31500000804662703
beta:160.0_alpha:0.01_decay,3,-30.80231647491455,-0.1804235816001892,True,0.3700000025331974
beta:160.0_alpha:0.01_decay,4,-36.98201217651367,-0.27673611640930174,True,0.010000000149011612
beta:160.0_alpha:0.01_decay,5,-40.25635299682617,-0.3245125561952591,True,0.24500000178813935
beta:160.0_alpha:0.01_decay,6,-40.83229560852051,-0.30031624138355256,True,0.015000000223517418
beta:160.0_alpha:0.01_decay,7,-42.28875923156738,-0.3792471468448639,True,0.010000000149011612
beta:160.0_alpha:0.01_decay,8,-37.87649650573731,-0.3093849539756775,True,0.0
beta:160.0_alpha:0.01_decay,9,-26.97661304473877,-0.1475973442196846,True,0.3900000035762787
beta:160.0_alpha:0.01_decay,10,-41.88261260986328,-0.3099355161190033,True,0.020000000298023225
beta:160.0_alpha:0.01_decay,11,-30.928294563293456,-0.16905998438596725,True,0.6600000083446502
beta:160.0_alpha:0.01_decay,12,-39.20416374206543,-0.2903716951608658,True,0.06500000134110451
beta:160.0_alpha:0.01_decay,13,-38.26804962158203,-0.3437295615673065,True,0.010000000149011612
beta:160.0_alpha:0.01_decay,14,-11.642238330841064,-0.11424937322735787,False,0.9400000035762787
beta:160.0_alpha:0.01_decay,15,-12.0722017288208,-0.10439743474125862,False,0.9400000095367431
beta:160.0_alpha:0.01_decay,16,-10.022115802764892,-0.09968915656208992,False,0.9450000047683715
beta:160.0_alpha:0.01_decay,17,-9.60075044631958,-0.09738072231411934,False,0.9649999916553498
beta:160.0_alpha:0.01_decay,18,-9.619651126861573,-0.10435011014342307,False,0.9500000059604645
beta:160.0_alpha:0.01_decay,19,-9.723521423339843,-0.09335702657699585,False,0.9450000047683715
beta:160.0_alpha:0.01_decay,20,-10.906305122375489,-0.1081401214003563,False,0.9649999916553498
beta:160.0_alpha:0.01_decay,21,-10.105685615539551,-0.10230143442749977,False,0.9650000035762787
beta:160.0_alpha:0.01_decay,22,-12.40528326034546,-0.10368429124355316,False,0.8950000166893005
beta:160.0_alpha:0.01_decay,23,-22.144629096984865,-0.1231303296983242,False,0.49000000953674316
beta:160.0_alpha:0.01_decay,24,-11.288294792175293,-0.10952396467328071,False,0.9250000059604645
beta:160.0_alpha:0.01_decay,25,-9.574796581268311,-0.09717609882354736,False,0.9849999964237213
beta:160.0_alpha:0.01_decay,14,-42.161185836791994,-0.3913436532020569,True,0.0
beta:160.0_alpha:0.01_decay,15,-29.590255355834962,-0.15952533036470412,True,0.34000000506639483
beta:160.0_alpha:0.01_decay,16,-35.130068969726565,-0.25834010541439056,True,0.005000000074505806
beta:160.0_alpha:0.01_decay,17,-31.93886375427246,-0.2474230408668518,True,0.4200000077486038
beta:160.0_alpha:0.01_decay,18,-34.369546508789064,-0.25333634316921233,True,0.0800000011920929
beta:160.0_alpha:0.01_decay,19,-41.94708251953125,-0.2837150186300278,True,0.0
beta:160.0_alpha:0.01_decay,20,-31.447382736206055,-0.18857557326555252,True,0.6400000154972076
beta:160.0_alpha:0.01_decay,21,-41.18898696899414,-0.2899353325366974,True,0.030000000447034835
beta:160.0_alpha:0.01_decay,22,-40.17893753051758,-0.2300570547580719,True,0.04000000059604645
beta:160.0_alpha:0.01_decay,23,-36.82964859008789,-0.2203152671456337,True,0.17000000327825546
beta:160.0_alpha:0.01_decay,24,-34.636136054992676,-0.25931646078825,True,0.32500000223517417
beta:160.0_alpha:0.01_decay,25,-42.25492210388184,-0.288150554895401,True,0.0
